Name,Product_Id__c,Location_Id__c,Forecast_Date__c,Forecast_Qty__c,Revenue_Amount__c,Customer_Id__c,Channel__c,Category__c,Sub_Category__c,Region__c,Country__c,Currency_Code__c,UOM__c,Period_Type__c,Fiscal_Period__c
FC-M-006235,HPE-PROD-3832,LOC-312,2026-06-01,3546.24,320133.92,CUST-82818,DIRECT,PRIVATE_CLOUD,ONEVIEW,MIDDLE_EAST,IL,JPY,UNIT,MONTHLY,2026-M06
FC-M-006236,HPE-PROD-6979,LOC-984,2026-07-01,2099.49,311434.71,CUST-19732,DIRECT,AI,INFERENCE,EUROPE,NL,INR,UNIT,MONTHLY,2026-M07
FC-M-006237,HPE-PROD-7292,LOC-245,2026-08-01,1921.62,483809.26,CUST-85182,ONLINE,AI,DEEP_LEARNING,NORTH_AMERICA,US,GBP,UNIT,MONTHLY,2026-M08
FC-M-006238,HPE-PROD-1784,LOC-461,2026-09-01,4225.79,398562.53,CUST-93551,ONLINE,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,CA,GBP,UNIT,MONTHLY,2026-M09
FC-M-006239,HPE-PROD-9574,LOC-451,2026-10-01,4029.82,1994.46,CUST-91293,DISTRIBUTOR,AI,DEEP_LEARNING,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M10
FC-M-006240,HPE-PROD-3681,LOC-699,2026-11-01,1178.11,324078.11,CUST-95322,DIRECT,NETWORKING,FLEXFABRIC,MIDDLE_EAST,SA,EUR,UNIT,MONTHLY,2026-M11
FC-M-006241,HPE-PROD-1664,LOC-657,2025-12-01,2230.02,443808.43,CUST-27398,ONLINE,SUPERCOMPUTING,CRAY_XD,MIDDLE_EAST,SA,EUR,UNIT,MONTHLY,2025-M12
FC-M-006242,HPE-PROD-9026,LOC-563,2026-01-01,4140.39,116104.44,CUST-59173,ONLINE,SUPERCOMPUTING,CRAY_EX,LATIN_AMERICA,AR,EUR,UNIT,MONTHLY,2026-M01
FC-M-006243,HPE-PROD-7603,LOC-111,2026-02-01,102.16,401213.94,CUST-57349,DISTRIBUTOR,NETWORKING,ARUBA,EUROPE,GB,USD,UNIT,MONTHLY,2026-M02
FC-M-006244,HPE-PROD-5517,LOC-216,2026-03-01,3549.61,476775.72,CUST-40334,DIRECT,SUPERCOMPUTING,CRAY_EX,MIDDLE_EAST,AE,JPY,UNIT,MONTHLY,2026-M03
FC-M-006245,HPE-PROD-9913,LOC-761,2026-04-01,663.97,405464.66,CUST-94169,ONLINE,COMPUTE,SIMPLIVITY,EUROPE,DE,JPY,UNIT,MONTHLY,2026-M04
FC-M-006246,HPE-PROD-9233,LOC-843,2026-05-01,3632.94,340580.26,CUST-26203,PARTNER,NETWORKING,FLEXFABRIC,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2026-M05
FC-M-006247,HPE-PROD-5275,LOC-141,2026-06-01,4438.87,276582.03,CUST-10480,PARTNER,NETWORKING,COMWARE,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M06
FC-M-006248,HPE-PROD-5929,LOC-401,2026-07-01,4206.35,217128.98,CUST-64163,DISTRIBUTOR,STORAGE,NIMBLE,EUROPE,NL,GBP,UNIT,MONTHLY,2026-M07
FC-M-006249,HPE-PROD-7520,LOC-519,2026-08-01,4964.14,424805.45,CUST-56512,ONLINE,PRIVATE_CLOUD,GREENLAKE,LATIN_AMERICA,AR,EUR,UNIT,MONTHLY,2026-M08
FC-M-006250,HPE-PROD-4294,LOC-301,2026-09-01,3773.15,88607.31,CUST-98283,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,MIDDLE_EAST,IL,INR,UNIT,MONTHLY,2026-M09
FC-M-006251,HPE-PROD-4067,LOC-892,2026-10-01,1982.97,299796.13,CUST-69661,ONLINE,SUPERCOMPUTING,CRAY_CS,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2026-M10
FC-M-006252,HPE-PROD-8281,LOC-403,2026-11-01,845.74,105633.02,CUST-51301,DISTRIBUTOR,COMPUTE,BLADESYSTEM,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2026-M11
FC-M-006253,HPE-PROD-5914,LOC-579,2025-12-01,780.21,376605.73,CUST-27486,ONLINE,SERVER,APOLLO,ASIA_PACIFIC,AU,GBP,UNIT,MONTHLY,2025-M12
FC-M-006254,HPE-PROD-7764,LOC-570,2026-01-01,3587.04,411406.25,CUST-71777,DIRECT,AI,INFERENCE,EUROPE,DE,JPY,UNIT,MONTHLY,2026-M01
FC-M-006255,HPE-PROD-1713,LOC-601,2026-02-01,1169.19,357704.15,CUST-16031,DIRECT,NETWORKING,ARUBA,MIDDLE_EAST,SA,INR,UNIT,MONTHLY,2026-M02
FC-M-006256,HPE-PROD-7581,LOC-492,2026-03-01,4707.8,24194.36,CUST-33450,PARTNER,NETWORKING,ARUBA,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M03
FC-M-006257,HPE-PROD-6045,LOC-891,2026-04-01,662.39,256301.27,CUST-27890,PARTNER,SUPERCOMPUTING,CRAY_CS,LATIN_AMERICA,AR,EUR,UNIT,MONTHLY,2026-M04
FC-M-006258,HPE-PROD-6092,LOC-203,2026-05-01,834.32,130702.52,CUST-54064,ONLINE,STORAGE,NIMBLE,NORTH_AMERICA,MX,USD,UNIT,MONTHLY,2026-M05
FC-M-006259,HPE-PROD-3774,LOC-469,2026-06-01,1296.55,406708.67,CUST-13452,DISTRIBUTOR,STORAGE,NIMBLE,NORTH_AMERICA,US,EUR,UNIT,MONTHLY,2026-M06
FC-M-006260,HPE-PROD-6460,LOC-367,2026-07-01,1747.24,165341.97,CUST-51044,DIRECT,PRIVATE_CLOUD,ONEVIEW,LATIN_AMERICA,AR,GBP,UNIT,MONTHLY,2026-M07
FC-M-006261,HPE-PROD-4609,LOC-531,2026-08-01,1522.91,301382.57,CUST-52411,DIRECT,NETWORKING,COMWARE,MIDDLE_EAST,IL,EUR,UNIT,MONTHLY,2026-M08
FC-M-006262,HPE-PROD-9376,LOC-730,2026-09-01,4046.5,185998.46,CUST-74362,PARTNER,NETWORKING,ARUBA,EUROPE,FR,USD,UNIT,MONTHLY,2026-M09
FC-M-006263,HPE-PROD-1164,LOC-515,2026-10-01,514.78,118929.67,CUST-33244,DISTRIBUTOR,COMPUTE,SIMPLIVITY,EUROPE,GB,JPY,UNIT,MONTHLY,2026-M10
FC-M-006264,HPE-PROD-1349,LOC-524,2026-11-01,2992.48,364832.89,CUST-81718,DIRECT,SERVER,SYNERGY,MIDDLE_EAST,IL,EUR,UNIT,MONTHLY,2026-M11
FC-M-006265,HPE-PROD-2170,LOC-161,2025-12-01,1296.69,289668.65,CUST-74873,DIRECT,STORAGE,ALLETRA,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2025-M12
FC-M-006266,HPE-PROD-5159,LOC-534,2026-01-01,2706.7,307580.15,CUST-60462,ONLINE,SUPERCOMPUTING,CRAY_XD,LATIN_AMERICA,AR,INR,UNIT,MONTHLY,2026-M01
FC-M-006267,HPE-PROD-2646,LOC-245,2026-02-01,3225.82,230842.59,CUST-73431,DIRECT,SERVER,APOLLO,EUROPE,FR,INR,UNIT,MONTHLY,2026-M02
FC-M-006268,HPE-PROD-6453,LOC-177,2026-03-01,3597.43,254024.89,CUST-91725,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M03
FC-M-006269,HPE-PROD-8397,LOC-756,2026-04-01,4760.32,115713.3,CUST-70626,ONLINE,STORAGE,NIMBLE,MIDDLE_EAST,AE,INR,UNIT,MONTHLY,2026-M04
FC-M-006270,HPE-PROD-5141,LOC-192,2026-05-01,1288.39,477060.7,CUST-35388,PARTNER,SERVER,SYNERGY,NORTH_AMERICA,MX,JPY,UNIT,MONTHLY,2026-M05
FC-M-006271,HPE-PROD-6118,LOC-750,2026-06-01,1511.0,392785.65,CUST-44606,PARTNER,SUPERCOMPUTING,CRAY_EX,MIDDLE_EAST,AE,USD,UNIT,MONTHLY,2026-M06
FC-M-006272,HPE-PROD-7336,LOC-473,2026-07-01,2736.5,87859.73,CUST-34900,PARTNER,SERVER,APOLLO,MIDDLE_EAST,IL,JPY,UNIT,MONTHLY,2026-M07
FC-M-006273,HPE-PROD-4752,LOC-405,2026-08-01,4295.98,448725.06,CUST-18336,DISTRIBUTOR,PRIVATE_CLOUD,ONEVIEW,NORTH_AMERICA,MX,GBP,UNIT,MONTHLY,2026-M08
FC-M-006274,HPE-PROD-6158,LOC-978,2026-09-01,4489.49,110508.91,CUST-51510,DIRECT,NETWORKING,COMWARE,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M09
FC-M-006275,HPE-PROD-7877,LOC-171,2026-10-01,2287.42,95751.84,CUST-21297,PARTNER,SERVER,APOLLO,ASIA_PACIFIC,JP,EUR,UNIT,MONTHLY,2026-M10
FC-M-006276,HPE-PROD-8506,LOC-686,2026-11-01,4777.97,127091.5,CUST-72089,ONLINE,SERVER,PROLIANT,MIDDLE_EAST,SA,GBP,UNIT,MONTHLY,2026-M11
FC-M-006277,HPE-PROD-6365,LOC-751,2025-12-01,3563.35,354182.5,CUST-15123,DISTRIBUTOR,SERVER,APOLLO,EUROPE,GB,USD,UNIT,MONTHLY,2025-M12
FC-M-006278,HPE-PROD-3556,LOC-601,2026-01-01,1059.49,28830.21,CUST-84050,ONLINE,AI,DEEP_LEARNING,LATIN_AMERICA,AR,USD,UNIT,MONTHLY,2026-M01
FC-M-006279,HPE-PROD-7289,LOC-298,2026-02-01,3594.83,3788.2,CUST-97555,DIRECT,STORAGE,3PAR,EUROPE,DE,INR,UNIT,MONTHLY,2026-M02
FC-M-006280,HPE-PROD-3159,LOC-234,2026-03-01,3070.52,101866.6,CUST-87393,PARTNER,SUPERCOMPUTING,CRAY_EX,MIDDLE_EAST,AE,EUR,UNIT,MONTHLY,2026-M03
FC-M-006281,HPE-PROD-1500,LOC-359,2026-04-01,3341.43,394220.79,CUST-15442,PARTNER,STORAGE,ALLETRA,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2026-M04
FC-M-006282,HPE-PROD-3692,LOC-734,2026-05-01,1500.65,18404.54,CUST-28286,ONLINE,SERVER,PROLIANT,LATIN_AMERICA,AR,GBP,UNIT,MONTHLY,2026-M05
FC-M-006283,HPE-PROD-7048,LOC-946,2026-06-01,593.01,221369.83,CUST-99669,PARTNER,SERVER,SYNERGY,EUROPE,GB,GBP,UNIT,MONTHLY,2026-M06
FC-M-006284,HPE-PROD-9179,LOC-739,2026-07-01,3606.17,60612.5,CUST-15191,PARTNER,PRIVATE_CLOUD,ONEVIEW,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2026-M07
FC-M-006285,HPE-PROD-9762,LOC-551,2026-08-01,4077.75,389307.75,CUST-57393,ONLINE,STORAGE,ALLETRA,ASIA_PACIFIC,IN,EUR,UNIT,MONTHLY,2026-M08
FC-M-006286,HPE-PROD-7688,LOC-720,2026-09-01,4199.13,174953.75,CUST-51673,PARTNER,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2026-M09
FC-M-006287,HPE-PROD-6424,LOC-317,2026-10-01,404.63,428459.96,CUST-53802,ONLINE,SUPERCOMPUTING,CRAY_CS,MIDDLE_EAST,SA,INR,UNIT,MONTHLY,2026-M10
FC-M-006288,HPE-PROD-8268,LOC-872,2026-11-01,531.72,134820.25,CUST-24869,PARTNER,SUPERCOMPUTING,CRAY_XD,ASIA_PACIFIC,JP,INR,UNIT,MONTHLY,2026-M11
FC-M-006289,HPE-PROD-2099,LOC-108,2025-12-01,1357.43,425709.53,CUST-82214,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,MIDDLE_EAST,AE,GBP,UNIT,MONTHLY,2025-M12
FC-M-006290,HPE-PROD-7559,LOC-427,2026-01-01,3447.62,179489.0,CUST-56590,DIRECT,NETWORKING,COMWARE,MIDDLE_EAST,SA,GBP,UNIT,MONTHLY,2026-M01
FC-M-006291,HPE-PROD-9481,LOC-443,2026-02-01,3007.09,428045.67,CUST-92858,DIRECT,COMPUTE,EDGELINE,MIDDLE_EAST,IL,USD,UNIT,MONTHLY,2026-M02
FC-M-006292,HPE-PROD-9989,LOC-586,2026-03-01,2580.06,270400.41,CUST-89438,DISTRIBUTOR,COMPUTE,SIMPLIVITY,EUROPE,GB,GBP,UNIT,MONTHLY,2026-M03
FC-M-006293,HPE-PROD-7481,LOC-139,2026-04-01,738.85,194694.61,CUST-14580,DISTRIBUTOR,AI,INFERENCE,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2026-M04
FC-M-006294,HPE-PROD-2725,LOC-679,2026-05-01,2636.62,309131.97,CUST-34553,DIRECT,COMPUTE,EDGELINE,EUROPE,NL,JPY,UNIT,MONTHLY,2026-M05
FC-M-006295,HPE-PROD-9735,LOC-615,2026-06-01,4395.98,165529.38,CUST-12620,PARTNER,STORAGE,ALLETRA,NORTH_AMERICA,US,EUR,UNIT,MONTHLY,2026-M06
FC-M-006296,HPE-PROD-8617,LOC-559,2026-07-01,312.44,71403.88,CUST-74642,PARTNER,STORAGE,3PAR,LATIN_AMERICA,BR,INR,UNIT,MONTHLY,2026-M07
FC-M-006297,HPE-PROD-3362,LOC-958,2026-08-01,3483.85,294381.62,CUST-23625,PARTNER,COMPUTE,BLADESYSTEM,NORTH_AMERICA,CA,EUR,UNIT,MONTHLY,2026-M08
FC-M-006298,HPE-PROD-6857,LOC-632,2026-09-01,3788.1,255124.54,CUST-44085,DIRECT,STORAGE,3PAR,EUROPE,DE,JPY,UNIT,MONTHLY,2026-M09
FC-M-006299,HPE-PROD-5509,LOC-281,2026-10-01,694.29,65215.65,CUST-24690,DIRECT,STORAGE,ALLETRA,LATIN_AMERICA,AR,GBP,UNIT,MONTHLY,2026-M10
FC-M-006300,HPE-PROD-6079,LOC-762,2026-11-01,4603.42,376544.91,CUST-12016,PARTNER,SUPERCOMPUTING,CRAY_XD,ASIA_PACIFIC,SG,JPY,UNIT,MONTHLY,2026-M11
FC-M-006301,HPE-PROD-1299,LOC-794,2025-12-01,3459.45,195047.63,CUST-79999,DIRECT,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M12
FC-M-006302,HPE-PROD-8939,LOC-794,2026-01-01,2907.02,372141.33,CUST-40339,DIRECT,STORAGE,ALLETRA,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M01
FC-M-006303,HPE-PROD-7451,LOC-110,2026-02-01,2239.81,432752.79,CUST-32536,DIRECT,SERVER,APOLLO,ASIA_PACIFIC,IN,EUR,UNIT,MONTHLY,2026-M02
FC-M-006304,HPE-PROD-5888,LOC-109,2026-03-01,1426.07,462241.75,CUST-23447,PARTNER,SUPERCOMPUTING,CRAY_EX,EUROPE,NL,INR,UNIT,MONTHLY,2026-M03
FC-M-006305,HPE-PROD-4362,LOC-771,2026-04-01,3784.63,100792.36,CUST-19089,DISTRIBUTOR,COMPUTE,EDGELINE,LATIN_AMERICA,AR,USD,UNIT,MONTHLY,2026-M04
FC-M-006306,HPE-PROD-1259,LOC-357,2026-05-01,1201.73,456200.9,CUST-79322,ONLINE,SERVER,SYNERGY,EUROPE,NL,JPY,UNIT,MONTHLY,2026-M05
FC-M-006307,HPE-PROD-6656,LOC-492,2026-06-01,1474.36,447761.52,CUST-75744,PARTNER,NETWORKING,FLEXFABRIC,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M06
FC-M-006308,HPE-PROD-1569,LOC-682,2026-07-01,1418.32,372285.89,CUST-63273,DISTRIBUTOR,AI,MACHINE_LEARNING,EUROPE,DE,INR,UNIT,MONTHLY,2026-M07
FC-M-006309,HPE-PROD-1027,LOC-804,2026-08-01,2630.42,473296.88,CUST-14355,DIRECT,PRIVATE_CLOUD,ONEVIEW,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2026-M08
FC-M-006310,HPE-PROD-1931,LOC-902,2026-09-01,3145.14,82635.84,CUST-39940,PARTNER,PRIVATE_CLOUD,ONEVIEW,LATIN_AMERICA,AR,JPY,UNIT,MONTHLY,2026-M09
FC-M-006311,HPE-PROD-2460,LOC-412,2026-10-01,4845.39,391642.33,CUST-46724,PARTNER,PRIVATE_CLOUD,ONEVIEW,EUROPE,DE,INR,UNIT,MONTHLY,2026-M10
FC-M-006312,HPE-PROD-3879,LOC-343,2026-11-01,715.38,133139.04,CUST-36000,ONLINE,AI,INFERENCE,MIDDLE_EAST,SA,GBP,UNIT,MONTHLY,2026-M11
FC-M-006313,HPE-PROD-9038,LOC-318,2025-12-01,4746.29,125313.28,CUST-30575,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,LATIN_AMERICA,CL,EUR,UNIT,MONTHLY,2025-M12
FC-M-006314,HPE-PROD-2421,LOC-352,2026-01-01,1160.26,153581.77,CUST-10696,ONLINE,PRIVATE_CLOUD,GREENLAKE,EUROPE,NL,INR,UNIT,MONTHLY,2026-M01
FC-M-006315,HPE-PROD-7622,LOC-120,2026-02-01,1794.32,294656.24,CUST-29598,ONLINE,SUPERCOMPUTING,CRAY_CS,ASIA_PACIFIC,SG,USD,UNIT,MONTHLY,2026-M02
FC-M-006316,HPE-PROD-6874,LOC-782,2026-03-01,2623.98,191795.83,CUST-66293,DIRECT,COMPUTE,BLADESYSTEM,LATIN_AMERICA,AR,EUR,UNIT,MONTHLY,2026-M03
FC-M-006317,HPE-PROD-2156,LOC-259,2026-04-01,3826.63,280630.09,CUST-16166,PARTNER,SUPERCOMPUTING,CRAY_CS,MIDDLE_EAST,SA,EUR,UNIT,MONTHLY,2026-M04
FC-M-006318,HPE-PROD-8249,LOC-376,2026-05-01,2381.87,24715.56,CUST-48936,DIRECT,SERVER,APOLLO,MIDDLE_EAST,AE,GBP,UNIT,MONTHLY,2026-M05
FC-M-006319,HPE-PROD-3399,LOC-809,2026-06-01,3389.72,158235.5,CUST-30312,ONLINE,SERVER,PROLIANT,ASIA_PACIFIC,AU,USD,UNIT,MONTHLY,2026-M06
FC-M-006320,HPE-PROD-5864,LOC-352,2026-07-01,142.93,359862.06,CUST-67499,PARTNER,COMPUTE,EDGELINE,LATIN_AMERICA,AR,JPY,UNIT,MONTHLY,2026-M07
FC-M-006321,HPE-PROD-6848,LOC-893,2026-08-01,3594.47,36813.81,CUST-38544,ONLINE,NETWORKING,COMWARE,NORTH_AMERICA,US,JPY,UNIT,MONTHLY,2026-M08
FC-M-006322,HPE-PROD-7164,LOC-488,2026-09-01,3968.22,302029.09,CUST-39394,ONLINE,COMPUTE,EDGELINE,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2026-M09
FC-M-006323,HPE-PROD-5999,LOC-890,2026-10-01,3729.09,447388.85,CUST-32134,ONLINE,AI,INFERENCE,EUROPE,GB,USD,UNIT,MONTHLY,2026-M10
FC-M-006324,HPE-PROD-9053,LOC-755,2026-11-01,2066.99,459745.24,CUST-23891,PARTNER,STORAGE,ALLETRA,MIDDLE_EAST,IL,EUR,UNIT,MONTHLY,2026-M11
FC-M-006325,HPE-PROD-3612,LOC-386,2025-12-01,4174.32,292027.66,CUST-82575,ONLINE,NETWORKING,FLEXFABRIC,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2025-M12
FC-M-006326,HPE-PROD-9274,LOC-175,2026-01-01,2918.31,346819.27,CUST-14873,ONLINE,PRIVATE_CLOUD,COMPOSABLE,ASIA_PACIFIC,IN,EUR,UNIT,MONTHLY,2026-M01
FC-M-006327,HPE-PROD-6685,LOC-511,2026-02-01,4819.1,361954.92,CUST-48574,DIRECT,AI,INFERENCE,LATIN_AMERICA,AR,JPY,UNIT,MONTHLY,2026-M02
FC-M-006328,HPE-PROD-3346,LOC-431,2026-03-01,3957.98,468451.42,CUST-75970,DISTRIBUTOR,AI,INFERENCE,EUROPE,DE,USD,UNIT,MONTHLY,2026-M03
FC-M-006329,HPE-PROD-5520,LOC-571,2026-04-01,380.41,470001.78,CUST-55536,ONLINE,NETWORKING,COMWARE,EUROPE,FR,INR,UNIT,MONTHLY,2026-M04
FC-M-006330,HPE-PROD-6192,LOC-171,2026-05-01,4650.26,13781.58,CUST-44450,DIRECT,SUPERCOMPUTING,CRAY_CS,LATIN_AMERICA,BR,INR,UNIT,MONTHLY,2026-M05
FC-M-006331,HPE-PROD-9211,LOC-531,2026-06-01,4403.4,150392.91,CUST-73368,DIRECT,SERVER,PROLIANT,LATIN_AMERICA,AR,INR,UNIT,MONTHLY,2026-M06
FC-M-006332,HPE-PROD-1270,LOC-862,2026-07-01,763.27,120459.79,CUST-59845,PARTNER,NETWORKING,FLEXFABRIC,EUROPE,DE,JPY,UNIT,MONTHLY,2026-M07
FC-M-006333,HPE-PROD-2182,LOC-313,2026-08-01,4063.96,270486.99,CUST-53391,ONLINE,COMPUTE,SIMPLIVITY,EUROPE,FR,EUR,UNIT,MONTHLY,2026-M08
FC-M-006334,HPE-PROD-4700,LOC-474,2026-09-01,3252.35,34865.53,CUST-87120,DIRECT,COMPUTE,EDGELINE,ASIA_PACIFIC,SG,INR,UNIT,MONTHLY,2026-M09
FC-M-006335,HPE-PROD-7809,LOC-324,2026-10-01,3542.42,177655.66,CUST-89041,DISTRIBUTOR,AI,MACHINE_LEARNING,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2026-M10
FC-M-006336,HPE-PROD-1936,LOC-384,2026-11-01,4140.0,394675.93,CUST-12873,ONLINE,COMPUTE,SIMPLIVITY,NORTH_AMERICA,CA,JPY,UNIT,MONTHLY,2026-M11
FC-M-006337,HPE-PROD-9413,LOC-145,2025-12-01,2897.53,284815.1,CUST-94059,DISTRIBUTOR,SERVER,PROLIANT,ASIA_PACIFIC,IN,GBP,UNIT,MONTHLY,2025-M12
FC-M-006338,HPE-PROD-5033,LOC-266,2026-01-01,784.79,187952.23,CUST-74109,DIRECT,PRIVATE_CLOUD,GREENLAKE,MIDDLE_EAST,AE,USD,UNIT,MONTHLY,2026-M01
FC-M-006339,HPE-PROD-7397,LOC-512,2026-02-01,4854.72,409265.8,CUST-31064,PARTNER,NETWORKING,COMWARE,MIDDLE_EAST,AE,GBP,UNIT,MONTHLY,2026-M02
FC-M-006340,HPE-PROD-7452,LOC-458,2026-03-01,4444.07,430276.12,CUST-87263,DIRECT,PRIVATE_CLOUD,COMPOSABLE,MIDDLE_EAST,SA,INR,UNIT,MONTHLY,2026-M03
FC-M-006341,HPE-PROD-5229,LOC-791,2026-04-01,3752.58,349643.56,CUST-60321,DIRECT,SERVER,SYNERGY,ASIA_PACIFIC,IN,GBP,UNIT,MONTHLY,2026-M04
FC-M-006342,HPE-PROD-4611,LOC-327,2026-05-01,4743.19,194921.85,CUST-93798,DISTRIBUTOR,STORAGE,3PAR,MIDDLE_EAST,IL,EUR,UNIT,MONTHLY,2026-M05
FC-M-006343,HPE-PROD-5619,LOC-334,2026-06-01,271.71,147930.3,CUST-28573,ONLINE,COMPUTE,EDGELINE,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M06
FC-M-006344,HPE-PROD-7483,LOC-544,2026-07-01,3661.93,433429.78,CUST-24277,DISTRIBUTOR,AI,DEEP_LEARNING,ASIA_PACIFIC,AU,INR,UNIT,MONTHLY,2026-M07
FC-M-006345,HPE-PROD-7702,LOC-103,2026-08-01,2985.31,192061.8,CUST-98049,DIRECT,SUPERCOMPUTING,CRAY_CS,NORTH_AMERICA,CA,INR,UNIT,MONTHLY,2026-M08
FC-M-006346,HPE-PROD-7840,LOC-128,2026-09-01,3814.5,366290.05,CUST-19979,ONLINE,NETWORKING,COMWARE,LATIN_AMERICA,BR,INR,UNIT,MONTHLY,2026-M09
FC-M-006347,HPE-PROD-5657,LOC-866,2026-10-01,3145.48,114532.98,CUST-69306,DISTRIBUTOR,NETWORKING,COMWARE,NORTH_AMERICA,MX,USD,UNIT,MONTHLY,2026-M10
FC-M-006348,HPE-PROD-9159,LOC-848,2026-11-01,3566.04,67790.38,CUST-75040,PARTNER,STORAGE,NIMBLE,LATIN_AMERICA,BR,INR,UNIT,MONTHLY,2026-M11
FC-M-006349,HPE-PROD-5993,LOC-504,2025-12-01,4201.1,397761.77,CUST-29988,DIRECT,PRIVATE_CLOUD,ONEVIEW,LATIN_AMERICA,AR,GBP,UNIT,MONTHLY,2025-M12
FC-M-006350,HPE-PROD-6149,LOC-669,2026-01-01,2914.32,346662.68,CUST-80202,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2026-M01
FC-M-006351,HPE-PROD-5969,LOC-962,2026-02-01,1139.43,279167.06,CUST-97535,ONLINE,PRIVATE_CLOUD,COMPOSABLE,ASIA_PACIFIC,SG,USD,UNIT,MONTHLY,2026-M02
FC-M-006352,HPE-PROD-7125,LOC-577,2026-03-01,4455.26,177489.26,CUST-55516,ONLINE,AI,MACHINE_LEARNING,ASIA_PACIFIC,IN,GBP,UNIT,MONTHLY,2026-M03
FC-M-006353,HPE-PROD-8405,LOC-691,2026-04-01,4697.07,494968.05,CUST-94303,PARTNER,SUPERCOMPUTING,CRAY_XD,LATIN_AMERICA,BR,GBP,UNIT,MONTHLY,2026-M04
FC-M-006354,HPE-PROD-4081,LOC-764,2026-05-01,116.47,494530.68,CUST-92197,PARTNER,NETWORKING,ARUBA,NORTH_AMERICA,CA,JPY,UNIT,MONTHLY,2026-M05
FC-M-006355,HPE-PROD-2479,LOC-503,2026-06-01,3558.97,388613.68,CUST-47232,ONLINE,STORAGE,NIMBLE,MIDDLE_EAST,IL,JPY,UNIT,MONTHLY,2026-M06
FC-M-006356,HPE-PROD-8599,LOC-796,2026-07-01,3474.8,183872.65,CUST-63546,DISTRIBUTOR,NETWORKING,FLEXFABRIC,MIDDLE_EAST,AE,INR,UNIT,MONTHLY,2026-M07
FC-M-006357,HPE-PROD-8902,LOC-464,2026-08-01,4853.42,133837.4,CUST-86145,ONLINE,AI,MACHINE_LEARNING,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2026-M08
FC-M-006358,HPE-PROD-8228,LOC-890,2026-09-01,3157.36,172762.14,CUST-21408,ONLINE,SUPERCOMPUTING,CRAY_CS,MIDDLE_EAST,SA,EUR,UNIT,MONTHLY,2026-M09
FC-M-006359,HPE-PROD-5576,LOC-159,2026-10-01,2068.14,77029.95,CUST-14566,DIRECT,AI,DEEP_LEARNING,ASIA_PACIFIC,JP,JPY,UNIT,MONTHLY,2026-M10
FC-M-006360,HPE-PROD-7876,LOC-591,2026-11-01,821.17,388044.3,CUST-76103,PARTNER,PRIVATE_CLOUD,GREENLAKE,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M11
FC-M-006361,HPE-PROD-9063,LOC-304,2025-12-01,335.0,207111.04,CUST-77712,PARTNER,NETWORKING,FLEXFABRIC,EUROPE,FR,JPY,UNIT,MONTHLY,2025-M12
FC-M-006362,HPE-PROD-2168,LOC-872,2026-01-01,640.36,24029.37,CUST-66430,ONLINE,PRIVATE_CLOUD,COMPOSABLE,MIDDLE_EAST,IL,INR,UNIT,MONTHLY,2026-M01
FC-M-006363,HPE-PROD-7915,LOC-569,2026-02-01,611.77,185860.62,CUST-65311,DIRECT,NETWORKING,COMWARE,EUROPE,GB,JPY,UNIT,MONTHLY,2026-M02
FC-M-006364,HPE-PROD-2194,LOC-261,2026-03-01,3097.08,473521.42,CUST-37707,DISTRIBUTOR,AI,INFERENCE,NORTH_AMERICA,CA,GBP,UNIT,MONTHLY,2026-M03
